measure,location,sample_date,unit,value,id
Zinc,Sakda,8/10/2006,µg/l,22.33333333,56816
Zinc,Sakda,9/7/2006,µg/l,77,56817
Zinc,Sakda,10/12/2006,µg/l,81.66666667,56818
Zinc,Sakda,11/9/2006,µg/l,10.66666667,56819
Zinc,Sakda,12/7/2006,µg/l,175.3333333,56820
Zinc,Sakda,1/11/2007,µg/l,67,56821
Zinc,Sakda,2/15/2007,µg/l,198,56822
Zinc,Sakda,3/15/2007,µg/l,230.6666667,56823
Zinc,Sakda,4/12/2007,µg/l,15.66666667,56824
Zinc,Sakda,5/10/2007,µg/l,39.33333333,56825
Zinc,Sakda,6/7/2007,µg/l,32.66666667,56826
Zinc,Sakda,7/7/2007,µg/l,30.66666667,56827
Zinc,Sakda,8/11/2007,µg/l,28,56828
Zinc,Sakda,9/6/2007,µg/l,33.33333333,56829
Zinc,Sakda,10/13/2007,µg/l,31.33333333,56830
Zinc,Sakda,11/10/2007,µg/l,11,56831
Zinc,Sakda,12/8/2007,µg/l,10,56832
Zinc,Sakda,1/12/2008,µg/l,18.86666667,56833
Zinc,Sakda,2/23/2008,µg/l,7.8,56834
Zinc,Sakda,4/11/2008,µg/l,22,56835
Zinc,Sakda,6/13/2008,µg/l,1.3,56836
Zinc,Sakda,9/6/2008,µg/l,10.06666667,56837
Zinc,Sakda,10/12/2008,µg/l,3.966666667,56838
Zinc,Sakda,11/7/2008,µg/l,4.333333333,56839
Zinc,Sakda,12/12/2008,µg/l,2.1,56840
Zinc,Sakda,4/17/2009,µg/l,12,56841
Zinc,Sakda,5/8/2009,µg/l,24.66666667,56842
Zinc,Sakda,6/12/2009,µg/l,0,56843
Zinc,Sakda,7/11/2009,µg/l,0,56844
Zinc,Sakda,8/8/2009,µg/l,0,56845
Zinc,Sakda,9/7/2009,µg/l,25.33333333,56846
Zinc,Sakda,10/8/2009,µg/l,7.066666667,56847
Zinc,Sakda,11/13/2009,µg/l,20.66666667,56848
Zinc,Sakda,12/5/2009,µg/l,3.666666667,56849
Zinc,Sakda,1/10/2010,µg/l,55.66666667,56850
Zinc,Sakda,2/7/2010,µg/l,5.033333333,56851
Zinc,Sakda,3/12/2010,µg/l,3.4,56852
Zinc,Sakda,4/8/2010,µg/l,2.9,56853
Zinc,Sakda,5/14/2010,µg/l,6.1,56854
Zinc,Sakda,6/19/2010,µg/l,15.33333333,56855
Zinc,Sakda,7/18/2010,µg/l,3.233333333,56856
Zinc,Sakda,8/14/2010,µg/l,9.333333333,56857
Zinc,Sakda,9/2/2010,µg/l,11,56858
Zinc,Sakda,10/15/2010,µg/l,7.866666667,56859
Zinc,Sakda,11/10/2010,µg/l,3.5,56860
Zinc,Sakda,12/11/2010,µg/l,4.233333333,56861
Zinc,Sakda,1/13/2011,µg/l,3.466666667,56862
Zinc,Sakda,2/10/2011,µg/l,4.1,56863
Zinc,Sakda,3/10/2011,µg/l,3.633333333,56864
Zinc,Sakda,4/7/2011,µg/l,4.866666667,56865
Zinc,Sakda,5/12/2011,µg/l,4.133333333,56866
Zinc,Sakda,6/18/2011,µg/l,5.433333333,56867
Zinc,Sakda,7/8/2011,µg/l,3,56868
Zinc,Sakda,8/6/2011,µg/l,3.033333333,56869
Zinc,Sakda,9/9/2011,µg/l,5.566666667,56870
Zinc,Sakda,10/15/2011,µg/l,3.633333333,56871
Zinc,Sakda,11/11/2011,µg/l,3.1,56872
Zinc,Sakda,12/9/2011,µg/l,2.066666667,56873
Zinc,Sakda,1/14/2012,µg/l,2.866666667,56874
Zinc,Sakda,2/11/2012,µg/l,3.666666667,56875
Zinc,Sakda,8/22/2014,µg/l,37.5,56876
Zinc,Sakda,9/6/2014,µg/l,37.5,56877
Zinc,Sakda,9/12/2014,µg/l,37.5,56878
Zinc,Sakda,10/15/2014,µg/l,37.5,56879
Zinc,Sakda,11/6/2014,µg/l,37.5,56880
Zinc,Sakda,12/11/2014,µg/l,37.5,56881
Zinc,Sakda,1/9/2016,µg/l,25.33333333,56882
Zinc,Sakda,2/11/2016,µg/l,0,56883
Zinc,Sakda,3/11/2016,µg/l,0,56884
Zinc,Sakda,4/1/2016,µg/l,0,56885
Zinc,Sakda,5/13/2016,µg/l,0,56886
Zinc,Sakda,6/11/2016,µg/l,0,56887
Zinc,Sakda,7/8/2016,µg/l,0,56888
Zinc,Sakda,8/19/2016,µg/l,0,56889
Zinc,Sakda,9/3/2016,µg/l,0,56890
Zinc,Sakda,10/1/2016,µg/l,0,56891
Zinc,Sakda,11/4/2016,µg/l,6,56892
Zinc,Sakda,12/2/2016,µg/l,0,56893
alpha-Hexachlorocyclohexane,Sakda,1/16/2005,µg/l,0,56894
alpha-Hexachlorocyclohexane,Sakda,2/11/2005,µg/l,0.022,56895
alpha-Hexachlorocyclohexane,Sakda,3/11/2005,µg/l,0.021,56896
alpha-Hexachlorocyclohexane,Sakda,4/8/2005,µg/l,0.046333333,56897
alpha-Hexachlorocyclohexane,Sakda,5/13/2005,µg/l,0,56898
alpha-Hexachlorocyclohexane,Sakda,6/12/2005,µg/l,0.036666667,56899
alpha-Hexachlorocyclohexane,Sakda,7/8/2005,µg/l,0,56900
alpha-Hexachlorocyclohexane,Sakda,8/12/2005,µg/l,0.018333333,56901
alpha-Hexachlorocyclohexane,Sakda,9/9/2005,µg/l,0.0235,56902
alpha-Hexachlorocyclohexane,Sakda,10/14/2005,µg/l,0.184,56903
alpha-Hexachlorocyclohexane,Sakda,11/11/2005,µg/l,0.0305,56904
alpha-Hexachlorocyclohexane,Sakda,12/9/2005,µg/l,0.060666667,56905
alpha-Hexachlorocyclohexane,Sakda,1/13/2006,µg/l,0.011,56906
alpha-Hexachlorocyclohexane,Sakda,3/9/2006,µg/l,0.033,56907
alpha-Hexachlorocyclohexane,Sakda,4/15/2006,µg/l,0.047,56908
alpha-Hexachlorocyclohexane,Sakda,6/8/2006,µg/l,0.010666667,56909
alpha-Hexachlorocyclohexane,Sakda,7/13/2006,µg/l,0.029666667,56910
alpha-Hexachlorocyclohexane,Sakda,8/10/2006,µg/l,0.005,56911
alpha-Hexachlorocyclohexane,Sakda,9/7/2006,µg/l,0.008666667,56912
alpha-Hexachlorocyclohexane,Sakda,10/12/2006,µg/l,0.005666667,56913
alpha-Hexachlorocyclohexane,Sakda,11/9/2006,µg/l,0.005,56914
alpha-Hexachlorocyclohexane,Sakda,12/7/2006,µg/l,0.005,56915
alpha-Hexachlorocyclohexane,Sakda,1/11/2007,µg/l,0.02,56916
alpha-Hexachlorocyclohexane,Sakda,2/15/2007,µg/l,0.044666667,56917
alpha-Hexachlorocyclohexane,Sakda,3/15/2007,µg/l,0.005,56918
alpha-Hexachlorocyclohexane,Sakda,4/12/2007,µg/l,0.005,56919
alpha-Hexachlorocyclohexane,Sakda,5/10/2007,µg/l,0.005,56920
alpha-Hexachlorocyclohexane,Sakda,6/7/2007,µg/l,0.010666667,56921
alpha-Hexachlorocyclohexane,Sakda,7/7/2007,µg/l,0.005,56922
alpha-Hexachlorocyclohexane,Sakda,8/11/2007,µg/l,0.005,56923
alpha-Hexachlorocyclohexane,Sakda,9/6/2007,µg/l,0.005,56924
alpha-Hexachlorocyclohexane,Sakda,10/13/2007,µg/l,0.005,56925
alpha-Hexachlorocyclohexane,Sakda,11/10/2007,µg/l,0.005,56926
alpha-Hexachlorocyclohexane,Sakda,12/8/2007,µg/l,0.005,56927
beta-Hexaxchlorocyclohexane,Sakda,1/16/2005,µg/l,0.076666667,56928
beta-Hexaxchlorocyclohexane,Sakda,2/11/2005,µg/l,0.092666667,56929
beta-Hexaxchlorocyclohexane,Sakda,3/11/2005,µg/l,0.107666667,56930
beta-Hexaxchlorocyclohexane,Sakda,4/8/2005,µg/l,0.040666667,56931
beta-Hexaxchlorocyclohexane,Sakda,5/13/2005,µg/l,0.025,56932
beta-Hexaxchlorocyclohexane,Sakda,6/12/2005,µg/l,0.008,56933
beta-Hexaxchlorocyclohexane,Sakda,7/8/2005,µg/l,0.135666667,56934
beta-Hexaxchlorocyclohexane,Sakda,8/12/2005,µg/l,0.078,56935
beta-Hexaxchlorocyclohexane,Sakda,9/9/2005,µg/l,0.068666667,56936
beta-Hexaxchlorocyclohexane,Sakda,10/14/2005,µg/l,0.415333333,56937
beta-Hexaxchlorocyclohexane,Sakda,12/9/2005,µg/l,0.118333333,56938
beta-Hexaxchlorocyclohexane,Sakda,2/10/2006,µg/l,0.012,56939
beta-Hexaxchlorocyclohexane,Sakda,3/9/2006,µg/l,0.064,56940
beta-Hexaxchlorocyclohexane,Sakda,4/15/2006,µg/l,0.107333333,56941
beta-Hexaxchlorocyclohexane,Sakda,5/11/2006,µg/l,0.028,56942
beta-Hexaxchlorocyclohexane,Sakda,6/8/2006,µg/l,0.033666667,56943
beta-Hexaxchlorocyclohexane,Sakda,7/13/2006,µg/l,0.012333333,56944
beta-Hexaxchlorocyclohexane,Sakda,8/10/2006,µg/l,0.016333333,56945
beta-Hexaxchlorocyclohexane,Sakda,9/7/2006,µg/l,0.039666667,56946
beta-Hexaxchlorocyclohexane,Sakda,10/12/2006,µg/l,0.018,56947
beta-Hexaxchlorocyclohexane,Sakda,11/9/2006,µg/l,0.010333333,56948
beta-Hexaxchlorocyclohexane,Sakda,12/7/2006,µg/l,0.026,56949
beta-Hexaxchlorocyclohexane,Sakda,1/11/2007,µg/l,0.010333333,56950
beta-Hexaxchlorocyclohexane,Sakda,2/15/2007,µg/l,0.005,56951
beta-Hexaxchlorocyclohexane,Sakda,3/15/2007,µg/l,0.005,56952
beta-Hexaxchlorocyclohexane,Sakda,4/12/2007,µg/l,0.005333333,56953
beta-Hexaxchlorocyclohexane,Sakda,5/10/2007,µg/l,0.005666667,56954
beta-Hexaxchlorocyclohexane,Sakda,6/7/2007,µg/l,0.005,56955
beta-Hexaxchlorocyclohexane,Sakda,7/7/2007,µg/l,0.005,56956
beta-Hexaxchlorocyclohexane,Sakda,8/11/2007,µg/l,0.005,56957
beta-Hexaxchlorocyclohexane,Sakda,9/6/2007,µg/l,0.005,56958
beta-Hexaxchlorocyclohexane,Sakda,10/13/2007,µg/l,0.006,56959
beta-Hexaxchlorocyclohexane,Sakda,11/10/2007,µg/l,0.005,56960
beta-Hexaxchlorocyclohexane,Sakda,12/8/2007,µg/l,0.005,56961
gamma-Hexachlorocyclohexane,Sakda,4/18/1998,µg/l,0,56962
gamma-Hexachlorocyclohexane,Sakda,6/30/1998,µg/l,0.004,56963
gamma-Hexachlorocyclohexane,Sakda,1/16/1999,µg/l,0.013333333,56964
gamma-Hexachlorocyclohexane,Sakda,2/27/1999,µg/l,0.01,56965
gamma-Hexachlorocyclohexane,Sakda,3/25/1999,µg/l,0.015533333,56966
gamma-Hexachlorocyclohexane,Sakda,4/26/1999,µg/l,0.026,56967
gamma-Hexachlorocyclohexane,Sakda,5/26/1999,µg/l,0.009333333,56968
gamma-Hexachlorocyclohexane,Sakda,6/25/1999,µg/l,0.013333333,56969
gamma-Hexachlorocyclohexane,Sakda,7/26/1999,µg/l,0.01,56970
gamma-Hexachlorocyclohexane,Sakda,7/28/1999,µg/l,0.016666667,56971
gamma-Hexachlorocyclohexane,Sakda,8/31/1999,µg/l,0.016666667,56972
gamma-Hexachlorocyclohexane,Sakda,9/21/1999,µg/l,0.02,56973
gamma-Hexachlorocyclohexane,Sakda,10/23/1999,µg/l,0.28,56974
gamma-Hexachlorocyclohexane,Sakda,11/26/1999,µg/l,0.063333333,56975
gamma-Hexachlorocyclohexane,Sakda,12/15/1999,µg/l,0.066666667,56976
gamma-Hexachlorocyclohexane,Sakda,1/19/2000,µg/l,0.023333333,56977
gamma-Hexachlorocyclohexane,Sakda,2/19/2000,µg/l,0.01,56978
gamma-Hexachlorocyclohexane,Sakda,3/23/2000,µg/l,0.026666667,56979
gamma-Hexachlorocyclohexane,Sakda,4/29/2000,µg/l,0.026666667,56980
gamma-Hexachlorocyclohexane,Sakda,5/26/2000,µg/l,0.01,56981
gamma-Hexachlorocyclohexane,Sakda,6/24/2000,µg/l,0.113333333,56982
gamma-Hexachlorocyclohexane,Sakda,1/25/2001,µg/l,0.543333333,56983
gamma-Hexachlorocyclohexane,Sakda,2/22/2001,µg/l,0.2,56984
gamma-Hexachlorocyclohexane,Sakda,3/22/2001,µg/l,0.233333333,56985
gamma-Hexachlorocyclohexane,Sakda,4/30/2001,µg/l,0.233333333,56986
gamma-Hexachlorocyclohexane,Sakda,5/27/2001,µg/l,0.063333333,56987
gamma-Hexachlorocyclohexane,Sakda,6/21/2001,µg/l,0.016666667,56988
gamma-Hexachlorocyclohexane,Sakda,7/27/2001,µg/l,0.01,56989
gamma-Hexachlorocyclohexane,Sakda,8/29/2001,µg/l,0.01,56990
gamma-Hexachlorocyclohexane,Sakda,11/23/2001,µg/l,0.01,56991
gamma-Hexachlorocyclohexane,Sakda,3/28/2002,µg/l,0.015,56992
gamma-Hexachlorocyclohexane,Sakda,4/27/2002,µg/l,0.03,56993
gamma-Hexachlorocyclohexane,Sakda,5/18/2002,µg/l,0.01,56994
gamma-Hexachlorocyclohexane,Sakda,6/22/2002,µg/l,0.036666667,56995
gamma-Hexachlorocyclohexane,Sakda,9/21/2002,µg/l,0,56996
gamma-Hexachlorocyclohexane,Sakda,10/15/2002,µg/l,0,56997
gamma-Hexachlorocyclohexane,Sakda,10/26/2002,µg/l,0,56998
gamma-Hexachlorocyclohexane,Sakda,11/21/2002,µg/l,0.026666667,56999
gamma-Hexachlorocyclohexane,Sakda,1/24/2003,µg/l,0.0045,57000
gamma-Hexachlorocyclohexane,Sakda,2/21/2003,µg/l,0.011,57001
gamma-Hexachlorocyclohexane,Sakda,3/20/2003,µg/l,0.007,57002
gamma-Hexachlorocyclohexane,Sakda,8/15/2003,µg/l,0.001,57003
gamma-Hexachlorocyclohexane,Sakda,1/29/2004,µg/l,0,57004
gamma-Hexachlorocyclohexane,Sakda,3/19/2004,µg/l,0,57005
gamma-Hexachlorocyclohexane,Sakda,4/23/2004,µg/l,0.021,57006
gamma-Hexachlorocyclohexane,Sakda,5/22/2004,µg/l,0.040666667,57007
gamma-Hexachlorocyclohexane,Sakda,6/12/2004,µg/l,0.068666667,57008
gamma-Hexachlorocyclohexane,Sakda,7/10/2004,µg/l,0.03,57009
gamma-Hexachlorocyclohexane,Sakda,8/19/2004,µg/l,0.055666667,57010
gamma-Hexachlorocyclohexane,Sakda,9/3/2004,µg/l,0.056666667,57011
gamma-Hexachlorocyclohexane,Sakda,10/9/2004,µg/l,0.053333333,57012
gamma-Hexachlorocyclohexane,Sakda,11/12/2004,µg/l,0.009333333,57013
gamma-Hexachlorocyclohexane,Sakda,1/16/2005,µg/l,0.375666667,57014
gamma-Hexachlorocyclohexane,Sakda,2/11/2005,µg/l,0.1075,57015
gamma-Hexachlorocyclohexane,Sakda,3/11/2005,µg/l,0.089333333,57016
gamma-Hexachlorocyclohexane,Sakda,4/8/2005,µg/l,0.054333333,57017
gamma-Hexachlorocyclohexane,Sakda,5/13/2005,µg/l,0.032,57018
gamma-Hexachlorocyclohexane,Sakda,6/12/2005,µg/l,0.054,57019
gamma-Hexachlorocyclohexane,Sakda,7/8/2005,µg/l,0.104,57020
gamma-Hexachlorocyclohexane,Sakda,8/12/2005,µg/l,0.079666667,57021
gamma-Hexachlorocyclohexane,Sakda,9/9/2005,µg/l,0.071666667,57022
gamma-Hexachlorocyclohexane,Sakda,10/14/2005,µg/l,0.318666667,57023
gamma-Hexachlorocyclohexane,Sakda,11/11/2005,µg/l,0.120333333,57024
gamma-Hexachlorocyclohexane,Sakda,12/9/2005,µg/l,0.121,57025
gamma-Hexachlorocyclohexane,Sakda,1/13/2006,µg/l,0.040333333,57026
gamma-Hexachlorocyclohexane,Sakda,2/10/2006,µg/l,0.048,57027
gamma-Hexachlorocyclohexane,Sakda,3/9/2006,µg/l,0.024,57028
gamma-Hexachlorocyclohexane,Sakda,4/15/2006,µg/l,0.106,57029
gamma-Hexachlorocyclohexane,Sakda,5/11/2006,µg/l,0.01,57030
gamma-Hexachlorocyclohexane,Sakda,6/8/2006,µg/l,0.014333333,57031
gamma-Hexachlorocyclohexane,Sakda,7/13/2006,µg/l,0.029,57032
gamma-Hexachlorocyclohexane,Sakda,8/10/2006,µg/l,0.007333333,57033
gamma-Hexachlorocyclohexane,Sakda,9/7/2006,µg/l,0.038333333,57034
gamma-Hexachlorocyclohexane,Sakda,10/12/2006,µg/l,0.027333333,57035
gamma-Hexachlorocyclohexane,Sakda,11/9/2006,µg/l,0.018333333,57036
gamma-Hexachlorocyclohexane,Sakda,12/7/2006,µg/l,0.015666667,57037
gamma-Hexachlorocyclohexane,Sakda,1/11/2007,µg/l,0.007,57038
gamma-Hexachlorocyclohexane,Sakda,2/15/2007,µg/l,0.005,57039
gamma-Hexachlorocyclohexane,Sakda,3/15/2007,µg/l,0.006,57040
gamma-Hexachlorocyclohexane,Sakda,4/12/2007,µg/l,0.005,57041
gamma-Hexachlorocyclohexane,Sakda,5/10/2007,µg/l,0.005,57042
gamma-Hexachlorocyclohexane,Sakda,6/7/2007,µg/l,0.005,57043
gamma-Hexachlorocyclohexane,Sakda,7/7/2007,µg/l,0.006666667,57044
gamma-Hexachlorocyclohexane,Sakda,8/11/2007,µg/l,0.008666667,57045
gamma-Hexachlorocyclohexane,Sakda,9/6/2007,µg/l,0.008,57046
gamma-Hexachlorocyclohexane,Sakda,10/13/2007,µg/l,0.013333333,57047
gamma-Hexachlorocyclohexane,Sakda,11/10/2007,µg/l,0.007666667,57048
gamma-Hexachlorocyclohexane,Sakda,12/8/2007,µg/l,0.009,57049
gamma-Hexachlorocyclohexane,Sakda,4/11/2008,µg/l,0.04,57050
gamma-Hexachlorocyclohexane,Sakda,5/9/2008,µg/l,0.046666667,57051
gamma-Hexachlorocyclohexane,Sakda,6/13/2008,µg/l,0.04,57052
gamma-Hexachlorocyclohexane,Sakda,7/11/2008,µg/l,0.04,57053
gamma-Hexachlorocyclohexane,Sakda,8/8/2008,µg/l,0.04,57054
gamma-Hexachlorocyclohexane,Sakda,9/6/2008,µg/l,0.04,57055
gamma-Hexachlorocyclohexane,Sakda,10/12/2008,µg/l,0.04,57056
gamma-Hexachlorocyclohexane,Sakda,11/7/2008,µg/l,0.04,57057
gamma-Hexachlorocyclohexane,Sakda,12/12/2008,µg/l,0.04,57058
gamma-Hexachlorocyclohexane,Sakda,1/9/2009,µg/l,0.01,57059
gamma-Hexachlorocyclohexane,Sakda,2/13/2009,µg/l,0.013333333,57060
gamma-Hexachlorocyclohexane,Sakda,3/13/2009,µg/l,0.01,57061
gamma-Hexachlorocyclohexane,Sakda,4/17/2009,µg/l,0.013333333,57062
gamma-Hexachlorocyclohexane,Sakda,5/8/2009,µg/l,0.013333333,57063
gamma-Hexachlorocyclohexane,Sakda,6/12/2009,µg/l,0.02,57064
gamma-Hexachlorocyclohexane,Sakda,7/11/2009,µg/l,0.01,57065
gamma-Hexachlorocyclohexane,Sakda,8/8/2009,µg/l,0.01,57066
gamma-Hexachlorocyclohexane,Sakda,9/28/2009,µg/l,0.04,57067
gamma-Hexachlorocyclohexane,Sakda,1/10/2010,µg/l,0.05,57068
gamma-Hexachlorocyclohexane,Sakda,2/7/2010,µg/l,0.05,57069
gamma-Hexachlorocyclohexane,Sakda,3/12/2010,µg/l,0.05,57070
gamma-Hexachlorocyclohexane,Sakda,4/8/2010,µg/l,0.05,57071
gamma-Hexachlorocyclohexane,Sakda,5/14/2010,µg/l,0.05,57072
gamma-Hexachlorocyclohexane,Sakda,6/19/2010,µg/l,0.05,57073
gamma-Hexachlorocyclohexane,Sakda,7/18/2010,µg/l,0.05,57074
gamma-Hexachlorocyclohexane,Sakda,8/14/2010,µg/l,0.05,57075
gamma-Hexachlorocyclohexane,Sakda,9/2/2010,µg/l,0.05,57076
gamma-Hexachlorocyclohexane,Sakda,10/15/2010,µg/l,0.05,57077
gamma-Hexachlorocyclohexane,Sakda,11/10/2010,µg/l,0.05,57078
gamma-Hexachlorocyclohexane,Sakda,12/11/2010,µg/l,0.05,57079
gamma-Hexachlorocyclohexane,Sakda,1/14/2012,µg/l,0,57080
gamma-Hexachlorocyclohexane,Sakda,2/11/2012,µg/l,0,57081
gamma-Hexachlorocyclohexane,Sakda,2/10/2013,µg/l,0,57082
gamma-Hexachlorocyclohexane,Sakda,3/10/2013,µg/l,0,57083
gamma-Hexachlorocyclohexane,Sakda,4/15/2013,µg/l,0,57084
gamma-Hexachlorocyclohexane,Sakda,5/12/2013,µg/l,0,57085
gamma-Hexachlorocyclohexane,Sakda,8/13/2013,µg/l,0,57086
gamma-Hexachlorocyclohexane,Sakda,9/8/2013,µg/l,0,57087
gamma-Hexachlorocyclohexane,Sakda,11/8/2013,µg/l,0,57088
gamma-Hexachlorocyclohexane,Sakda,12/7/2013,µg/l,0,57089
gamma-Hexachlorocyclohexane,Sakda,1/17/2014,µg/l,0,57090
gamma-Hexachlorocyclohexane,Sakda,3/13/2014,µg/l,0,57091
gamma-Hexachlorocyclohexane,Sakda,4/3/2014,µg/l,0,57092
gamma-Hexachlorocyclohexane,Sakda,5/8/2014,µg/l,0,57093
gamma-Hexachlorocyclohexane,Sakda,6/19/2014,µg/l,0,57094
gamma-Hexachlorocyclohexane,Sakda,7/4/2014,µg/l,0,57095
gamma-Hexachlorocyclohexane,Sakda,8/22/2014,µg/l,0,57096
gamma-Hexachlorocyclohexane,Sakda,9/6/2014,µg/l,0,57097
gamma-Hexachlorocyclohexane,Sakda,9/12/2014,µg/l,0,57098
gamma-Hexachlorocyclohexane,Sakda,10/15/2014,µg/l,0,57099
gamma-Hexachlorocyclohexane,Sakda,11/6/2014,µg/l,0,57100
gamma-Hexachlorocyclohexane,Sakda,12/11/2014,µg/l,0,57101
gamma-Hexachlorocyclohexane,Sakda,1/8/2015,µg/l,0,57102
gamma-Hexachlorocyclohexane,Sakda,2/12/2015,µg/l,0,57103
gamma-Hexachlorocyclohexane,Sakda,3/12/2015,µg/l,0,57104
gamma-Hexachlorocyclohexane,Sakda,4/2/2015,µg/l,0,57105
gamma-Hexachlorocyclohexane,Sakda,5/14/2015,µg/l,0,57106
gamma-Hexachlorocyclohexane,Sakda,6/18/2015,µg/l,0,57107
gamma-Hexachlorocyclohexane,Sakda,7/10/2015,µg/l,0,57108
gamma-Hexachlorocyclohexane,Sakda,8/20/2015,µg/l,0,57109
gamma-Hexachlorocyclohexane,Sakda,9/25/2015,µg/l,0,57110
gamma-Hexachlorocyclohexane,Sakda,10/8/2015,µg/l,0,57111
gamma-Hexachlorocyclohexane,Sakda,11/19/2015,µg/l,0,57112
gamma-Hexachlorocyclohexane,Sakda,12/10/2015,µg/l,0,57113
gamma-Hexachlorocyclohexane,Sakda,1/9/2016,µg/l,0,57114
gamma-Hexachlorocyclohexane,Sakda,2/11/2016,µg/l,0,57115
gamma-Hexachlorocyclohexane,Sakda,3/11/2016,µg/l,0,57116
gamma-Hexachlorocyclohexane,Sakda,4/1/2016,µg/l,0,57117
gamma-Hexachlorocyclohexane,Sakda,5/13/2016,µg/l,0,57118
gamma-Hexachlorocyclohexane,Sakda,6/11/2016,µg/l,0,57119
gamma-Hexachlorocyclohexane,Sakda,7/8/2016,µg/l,0,57120
gamma-Hexachlorocyclohexane,Sakda,8/19/2016,µg/l,0,57121
gamma-Hexachlorocyclohexane,Sakda,9/3/2016,µg/l,0,57122
gamma-Hexachlorocyclohexane,Sakda,10/1/2016,µg/l,0,57123
gamma-Hexachlorocyclohexane,Sakda,11/4/2016,µg/l,0,57124
gamma-Hexachlorocyclohexane,Sakda,12/2/2016,µg/l,0,57125
"p,p-DDD",Sakda,1/16/2005,µg/l,0.128333333,57126
"p,p-DDD",Sakda,2/11/2005,µg/l,0.137,57127
"p,p-DDD",Sakda,3/11/2005,µg/l,0.077333333,57128
"p,p-DDD",Sakda,4/8/2005,µg/l,0.011,57129
"p,p-DDD",Sakda,5/13/2005,µg/l,0.026666667,57130
"p,p-DDD",Sakda,6/12/2005,µg/l,0.365,57131
"p,p-DDD",Sakda,7/8/2005,µg/l,0.080666667,57132
"p,p-DDD",Sakda,8/12/2005,µg/l,0.116333333,57133
"p,p-DDD",Sakda,9/9/2005,µg/l,0.074333333,57134
"p,p-DDD",Sakda,10/14/2005,µg/l,0.459333333,57135
"p,p-DDD",Sakda,11/11/2005,µg/l,0.328333333,57136
"p,p-DDD",Sakda,12/9/2005,µg/l,0.095,57137
"p,p-DDD",Sakda,2/10/2006,µg/l,0.017666667,57138
"p,p-DDD",Sakda,3/9/2006,µg/l,0.053,57139
"p,p-DDD",Sakda,5/11/2006,µg/l,0.025,57140
"p,p-DDD",Sakda,6/8/2006,µg/l,0.078,57141
"p,p-DDD",Sakda,7/13/2006,µg/l,0.023,57142
"p,p-DDD",Sakda,8/10/2006,µg/l,0.015333333,57143
"p,p-DDD",Sakda,9/7/2006,µg/l,0.03,57144
"p,p-DDD",Sakda,10/12/2006,µg/l,0.032,57145
"p,p-DDD",Sakda,11/9/2006,µg/l,0.023,57146
"p,p-DDD",Sakda,12/7/2006,µg/l,0.031333333,57147
"p,p-DDD",Sakda,1/11/2007,µg/l,0.028333333,57148
"p,p-DDD",Sakda,2/15/2007,µg/l,0.010333333,57149
"p,p-DDD",Sakda,3/15/2007,µg/l,0.005,57150
"p,p-DDD",Sakda,4/12/2007,µg/l,0.005,57151
"p,p-DDD",Sakda,5/10/2007,µg/l,0.006,57152
"p,p-DDD",Sakda,6/7/2007,µg/l,0.005,57153
"p,p-DDD",Sakda,7/7/2007,µg/l,0.020333333,57154
"p,p-DDD",Sakda,8/11/2007,µg/l,0.024333333,57155
"p,p-DDD",Sakda,9/6/2007,µg/l,0.010666667,57156
"p,p-DDD",Sakda,10/13/2007,µg/l,0.027,57157
"p,p-DDD",Sakda,11/10/2007,µg/l,0.005666667,57158
"p,p-DDD",Sakda,12/8/2007,µg/l,0.011333333,57159
"p,p-DDE",Sakda,1/16/2005,µg/l,0.097333333,57160
"p,p-DDE",Sakda,3/11/2005,µg/l,0.032333333,57161
"p,p-DDE",Sakda,4/8/2005,µg/l,0.011666667,57162
"p,p-DDE",Sakda,5/13/2005,µg/l,0.029666667,57163
"p,p-DDE",Sakda,6/12/2005,µg/l,0.076,57164
"p,p-DDE",Sakda,7/8/2005,µg/l,0.06,57165
"p,p-DDE",Sakda,8/12/2005,µg/l,0.022333333,57166
"p,p-DDE",Sakda,9/9/2005,µg/l,0.008333333,57167
"p,p-DDE",Sakda,10/14/2005,µg/l,0.049333333,57168
"p,p-DDE",Sakda,11/11/2005,µg/l,0.161,57169
"p,p-DDE",Sakda,12/9/2005,µg/l,0.0345,57170
"p,p-DDE",Sakda,1/13/2006,µg/l,0.008,57171
"p,p-DDE",Sakda,2/10/2006,µg/l,0.0205,57172
"p,p-DDE",Sakda,3/9/2006,µg/l,0.006,57173
"p,p-DDE",Sakda,4/15/2006,µg/l,0.005,57174
"p,p-DDE",Sakda,5/11/2006,µg/l,0.024,57175
"p,p-DDE",Sakda,6/8/2006,µg/l,0.019,57176
"p,p-DDE",Sakda,7/13/2006,µg/l,0.041,57177
"p,p-DDE",Sakda,8/10/2006,µg/l,0.006666667,57178
"p,p-DDE",Sakda,9/7/2006,µg/l,0.021333333,57179
"p,p-DDE",Sakda,10/12/2006,µg/l,0.018,57180
"p,p-DDE",Sakda,11/9/2006,µg/l,0.017333333,57181
"p,p-DDE",Sakda,12/7/2006,µg/l,0.008,57182
"p,p-DDE",Sakda,1/11/2007,µg/l,0.006666667,57183
"p,p-DDE",Sakda,2/15/2007,µg/l,0.005,57184
"p,p-DDE",Sakda,3/15/2007,µg/l,0.005,57185
"p,p-DDE",Sakda,4/12/2007,µg/l,0.005,57186
