Country,Lat,Lon,Number of Records,Year,child_mortality,fertility,gdp,life,population,region
United Arab Emirates,23.9299,53.9031,1,1973,72.8,6.279,60948,63.675,383152,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1974,65.8,6.146,149185,64.307,453530,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1975,59.4,6.009,167748,64.917,533554,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1976,53.5,5.873,165063,65.506,624390,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1977,48.2,5.744,167326,66.069,724684,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1978,43.4,5.624,143058,66.608,828378,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1979,39,5.517,159226,67.123,927412,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1980,35.2,5.423,182668,67.615,1016228,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1981,31.9,5.344,181228,68.086,1092153,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1982,29,5.274,158177,68.537,1157336,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1983,26.5,5.209,144955,68.969,1217021,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1984,24.4,5.141,139882,69.383,1279010,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1985,22.7,5.065,129469,69.78,1349000,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1986,21.1,4.973,100191,70.157,1428788,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1987,19.7,4.86,101308,70.515,1516782,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1988,18.5,4.724,82687,70.854,1611257,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1989,17.4,4.566,92115,71.177,1709232,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1990,16.5,4.388,114832,71.485,1808642,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1991,15.6,4.193,109658,71.781,1909812,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1992,14.8,3.989,107416,72.068,2014095,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1993,14.2,3.784,103224,72.347,2121704,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1994,13.6,3.583,104855,72.62,2232980,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1995,13,3.393,106425,72.89,2348539,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1996,12.6,3.215,106923,73.155,2473983,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1997,12.2,3.052,109553,73.415,2611610,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1998,11.8,2.902,104107,73.669,2755497,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,1999,11.5,2.766,101940,73.918,2897038,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2000,11.1,2.644,108048,74.163,3033491,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2001,10.9,2.532,105860,74.405,3149440,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2002,10.6,2.428,105346,74.643,3254691,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2003,10.3,2.329,109675,74.877,3400959,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2004,10.1,2.236,110662,75.108,3658042,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2005,9.8,2.149,102324,75.332,4069349,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2006,9.6,2.071,95637,75.549,4662728,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2007,9.4,2.004,82993,75.757,5405541,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2008,9.1,1.948,73029,75.955,6206623,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2009,8.8,1.903,60955,76.144,6938815,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2010,8.5,1.868,56644,76.325,7511690,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2011,8.2,1.841,56192,76.5,7890924,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2012,7.8,1.82,57028,76.671,8105873,Middle East & North Africa
United Arab Emirates,23.9299,53.9031,1,2013,7.4,1.801,59092,76.841,8207940,Middle East & North Africa
United Kingdom,52.289,-1.259,1,1964,24.2,2.791,15067,71.62,54006245,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1965,23.4,2.757,15292,71.61,54349899,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1966,22.8,2.696,15494,71.53,54666008,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1967,22.2,2.613,15777,72.16,54954044,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1968,21.8,2.515,16357,71.79,55212835,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1969,21.4,2.407,16616,71.75,55443064,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1970,21,2.294,16933,72,55645390,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1971,20.6,2.182,17207,72.32,55819499,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1972,20.1,2.074,17793,72.1,55964697,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1973,19.4,1.976,19043,72.31,56081455,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1974,18.7,1.892,18801,72.51,56170690,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1975,18,1.825,18699,72.78,56234250,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1976,17.2,1.776,19207,72.76,56273041,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1977,16.5,1.744,19684,73.25,56290629,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1978,15.7,1.727,20337,73.18,56295032,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1979,14.9,1.721,20871,73.29,56296406,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1980,14.1,1.726,20417,73.72,56303011,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1981,13.4,1.739,20149,74.06,56317534,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1982,12.7,1.757,20607,74.19,56341308,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1983,12.2,1.777,21357,74.44,56379327,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1984,11.7,1.796,21904,74.83,56436762,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1985,11.4,1.812,22648,74.68,56516908,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1986,11.1,1.822,23516,74.95,56622956,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1987,10.8,1.827,24551,75.3,56753658,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1988,10.4,1.827,25750,75.41,56902081,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1989,9.9,1.822,26279,75.55,57058173,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1990,9.3,1.813,26424,75.89,57214474,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1991,8.7,1.801,26017,76.06,57369629,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1992,8.2,1.789,26062,76.46,57525459,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1993,7.8,1.777,26688,76.32,57681639,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1994,7.4,1.766,27691,76.88,57838596,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1995,7.2,1.756,28317,76.78,57997210,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1996,7,1.743,28998,77.05,58156871,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1997,6.9,1.728,29662,77.31,58318771,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1998,6.8,1.71,30614,77.45,58488026,Europe & Central Asia
United Kingdom,52.289,-1.259,1,1999,6.7,1.691,31474,77.56,58671413,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2000,6.6,1.675,32543,78.04,58874117,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2001,6.4,1.669,33282,78.31,59097129,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2002,6.3,1.674,33954,78.43,59339971,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2003,6.3,1.693,35250,78.52,59604347,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2004,6.1,1.723,35910,79.1,59891788,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2005,6,1.762,36665,79.3,60202727,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2006,5.9,1.803,37504,79.53,60538143,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2007,5.8,1.841,38164,79.344,60896101,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2008,5.6,1.871,37739,79.499,61270318,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2009,5.4,1.89,35840,79.913,61652315,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2010,5.2,1.899,36240,80.085,62035570,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2011,5,1.9,36549,80.244,62417431,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2012,4.8,1.896,36535,80.396,62798099,Europe & Central Asia
United Kingdom,52.289,-1.259,1,2013,4.6,1.892,36908,80.547,63177406,Europe & Central Asia
United States,40.0792,-98.8164,1,1964,27.7,3.222,20338,70.33,197094531,America
United States,40.0792,-98.8164,1,1965,27.1,2.926,21361,70.41,199452508,America
United States,40.0792,-98.8164,1,1966,26.4,2.714,22495,70.43,201657141,America
United States,40.0792,-98.8164,1,1967,25.7,2.564,22803,70.76,203717833,America
United States,40.0792,-98.8164,1,1968,24.9,2.467,23647,70.42,205672498,America
United States,40.0792,-98.8164,1,1969,24.1,2.457,24147,70.66,207573866,America
United States,40.0792,-98.8164,1,1970,23.3,2.461,23908,70.92,209463865,America
United States,40.0792,-98.8164,1,1971,22.4,2.268,24350,71.24,211355529,America
United States,40.0792,-98.8164,1,1972,21.5,2.008,25374,71.34,213250350,America
United States,40.0792,-98.8164,1,1973,20.6,1.871,26567,71.54,215164616,America
United States,40.0792,-98.8164,1,1974,19.7,1.827,26258,72.08,217113584,America
United States,40.0792,-98.8164,1,1975,18.8,1.769,25934,72.68,219108358,America
United States,40.0792,-98.8164,1,1976,17.9,1.739,27041,72.99,221161377,America
United States,40.0792,-98.8164,1,1977,17.1,1.783,27990,73.38,223274855,America
United States,40.0792,-98.8164,1,1978,16.3,1.747,29281,73.58,225436004,America
United States,40.0792,-98.8164,1,1979,15.6,1.795,29951,74.03,227624232,America
United States,40.0792,-98.8164,1,1980,15,1.821,29619,73.93,229825004,America
United States,40.0792,-98.8164,1,1981,14.4,1.805,30070,74.36,232035086,America
United States,40.0792,-98.8164,1,1982,13.9,1.814,29230,74.65,234261242,America
United States,40.0792,-98.8164,1,1983,13.4,1.783,30185,74.71,236510688,America
United States,40.0792,-98.8164,1,1984,13,1.792,32110,74.81,238794274,America
United States,40.0792,-98.8164,1,1985,12.7,1.835,33065,74.79,241119752,America
United States,40.0792,-98.8164,1,1986,12.4,1.835,33899,74.87,243495805,America
United States,40.0792,-98.8164,1,1987,12.2,1.865,34787,75.01,245920994,America
United States,40.0792,-98.8164,1,1988,11.9,1.922,35929,75.02,248381577,America
United States,40.0792,-98.8164,1,1989,11.6,1.999,36830,75.1,250857751,America
United States,40.0792,-98.8164,1,1990,11.2,2.069,37062,75.4,253339097,America
United States,40.0792,-98.8164,1,1991,10.9,2.058,36543,75.5,255807342,America
United States,40.0792,-98.8164,1,1992,10.5,2.043,37321,75.8,258275919,America
United States,40.0792,-98.8164,1,1993,10.1,2.019,37844,75.5,260803255,America
United States,40.0792,-98.8164,1,1994,9.8,2.003,38892,75.7,263468980,America
United States,40.0792,-98.8164,1,1995,9.5,1.982,39476,75.8,266323717,America
United States,40.0792,-98.8164,1,1996,9.2,1.98,40501,76.1,269393632,America
United States,40.0792,-98.8164,1,1997,8.9,1.974,41812,76.5,272643340,America
United States,40.0792,-98.8164,1,1998,8.7,2.003,43166,76.7,275986072,America
United States,40.0792,-98.8164,1,1999,8.6,2.009,44673,76.7,279300030,America
United States,40.0792,-98.8164,1,2000,8.4,2.054,45986,76.8,282496310,America
United States,40.0792,-98.8164,1,2001,8.3,2.031,45978,76.9,285544778,America
United States,40.0792,-98.8164,1,2002,8.2,2.024,46367,76.9,288467308,America
United States,40.0792,-98.8164,1,2003,8.1,2.053,47260,77.1,291290823,America
United States,40.0792,-98.8164,1,2004,8.1,2.058,48597,77.5,294063120,America
United States,40.0792,-98.8164,1,2005,8,2.061,49762,77.4,296820296,America
United States,40.0792,-98.8164,1,2006,7.9,2.112,50599,77.7,299564470,America
United States,40.0792,-98.8164,1,2007,7.8,2.122,51011,77.9,302284564,America
United States,40.0792,-98.8164,1,2008,7.7,2.074,50384,77.8,304989064,America
United States,40.0792,-98.8164,1,2009,7.5,2.002,48558,78.352,307686729,America
United States,40.0792,-98.8164,1,2010,7.4,1.928,49373,78.507,310383948,America
United States,40.0792,-98.8164,1,2011,7.2,1.89704,49781,78.654,313085380,America
United States,40.0792,-98.8164,1,2012,7.1,1.89704,50549,78.797,315791284,America
United States,40.0792,-98.8164,1,2013,6.9,1.976,51282,78.941,318497630,America
Uruguay,-32.948,-56.249,1,1964,58.6,2.858,7644,68.455,2664775,America
Uruguay,-32.948,-56.249,1,1965,58,2.841,7606,68.522,2693906,America
Uruguay,-32.948,-56.249,1,1966,57.6,2.831,7746,68.555,2722232,America
Uruguay,-32.948,-56.249,1,1967,57.1,2.831,7315,68.568,2749441,America
Uruguay,-32.948,-56.249,1,1968,56.3,2.844,7324,68.576,2774109,America
Uruguay,-32.948,-56.249,1,1969,55.4,2.869,7668,68.59,2794374,America
Uruguay,-32.948,-56.249,1,1970,54.3,2.902,7934,68.617,2809117,America
Uruguay,-32.948,-56.249,1,1971,53.5,2.938,7849,68.665,2817577,America
Uruguay,-32.948,-56.249,1,1972,53.5,2.969,7563,68.733,2820734,America
Uruguay,-32.948,-56.249,1,1973,54.3,2.988,7606,68.824,2821367,America
Uruguay,-32.948,-56.249,1,1974,55.2,2.993,7831,68.941,2823326,America
Uruguay,-32.948,-56.249,1,1975,55.4,2.981,8284,69.088,2829391,America
Uruguay,-32.948,-56.249,1,1976,54.5,2.951,8567,69.27,2840601,America
Uruguay,-32.948,-56.249,1,1977,52.2,2.905,8612,69.483,2856206,America
Uruguay,-32.948,-56.249,1,1978,48.6,2.849,9012,69.722,2874998,America
Uruguay,-32.948,-56.249,1,1979,44.4,2.787,9513,69.982,2894983,America
Uruguay,-32.948,-56.249,1,1980,40,2.724,10034,70.255,2914683,America
Uruguay,-32.948,-56.249,1,1981,36.1,2.665,10169,70.535,2933904,America
Uruguay,-32.948,-56.249,1,1982,33.2,2.614,9147,70.814,2953118,America
Uruguay,-32.948,-56.249,1,1983,31.2,2.574,8556,71.085,2972284,America
Uruguay,-32.948,-56.249,1,1984,29.8,2.546,8410,71.343,2991478,America
Uruguay,-32.948,-56.249,1,1985,28.6,2.53,8478,71.583,3010766,America
Uruguay,-32.948,-56.249,1,1986,27.5,2.523,9169,71.804,3029948,America
Uruguay,-32.948,-56.249,1,1987,26.3,2.523,9833,72.009,3048955,America
Uruguay,-32.948,-56.249,1,1988,25.1,2.524,9770,72.202,3068166,America
Uruguay,-32.948,-56.249,1,1989,24,2.523,9827,72.387,3088110,America
Uruguay,-32.948,-56.249,1,1990,23.1,2.518,9841,72.57,3109122,America
Uruguay,-32.948,-56.249,1,1991,22.3,2.506,10118,72.758,3131140,America
Uruguay,-32.948,-56.249,1,1992,21.8,2.487,10841,72.954,3153857,America
Uruguay,-32.948,-56.249,1,1993,21.5,2.463,11048,73.162,3177035,America
Uruguay,-32.948,-56.249,1,1994,21.1,2.432,11766,73.383,3200342,America
Uruguay,-32.948,-56.249,1,1995,20.6,2.398,11513,73.614,3223401,America
Uruguay,-32.948,-56.249,1,1996,20,2.362,12068,73.852,3246484,America
Uruguay,-32.948,-56.249,1,1997,19.2,2.327,13007,74.09,3269301,America
Uruguay,-32.948,-56.249,1,1998,18.3,2.295,13508,74.325,3290261,America
Uruguay,-32.948,-56.249,1,1999,17.5,2.267,13177,74.553,3307290,America
Uruguay,-32.948,-56.249,1,2000,16.8,2.243,12876,74.777,3319066,America
Uruguay,-32.948,-56.249,1,2001,16.2,2.223,12359,74.997,3324810,America
Uruguay,-32.948,-56.249,1,2002,15.8,2.205,11401,75.216,3325379,America
Uruguay,-32.948,-56.249,1,2003,15.3,2.188,11500,75.436,3323124,America
Uruguay,-32.948,-56.249,1,2004,14.8,2.171,12081,75.656,3321367,America
Uruguay,-32.948,-56.249,1,2005,14.3,2.155,12978,75.871,3322529,America
Uruguay,-32.948,-56.249,1,2006,13.8,2.138,13489,76.079,3327451,America
Uruguay,-32.948,-56.249,1,2007,13.3,2.122,14336,76.275,3335528,America
Uruguay,-32.948,-56.249,1,2008,13,2.107,15317,76.458,3345967,America
Uruguay,-32.948,-56.249,1,2009,12.7,2.093,15912,76.628,3357391,America
Uruguay,-32.948,-56.249,1,2010,12.3,2.08,17095,76.787,3368786,America
Uruguay,-32.948,-56.249,1,2011,12,2.068,17916,76.938,3380008,America
Uruguay,-32.948,-56.249,1,2012,11.6,2.056,18447,77.084,3391428,America
Uruguay,-32.948,-56.249,1,2013,11.1,2.046,19321,77.23,3403117,America
Uzbekistan,41.757,63.958,1,1964,163.99,6.777,2636,60.682,9888629,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1965,161.19,6.748,2753,61.104,10233502,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1966,158.44,6.707,2856,61.515,10574321,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1967,155.74,6.66,2952,61.91,10912708,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1968,153.09,6.608,3096,62.286,11253870,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1969,150.48,6.552,3111,62.639,11605561,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1970,147.91,6.492,3321,62.964,11972994,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1971,145.39,6.422,3378,63.256,12358535,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1972,142.91,6.338,3365,63.519,12759275,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1973,140.47,6.237,3615,63.757,13168838,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1974,138.08,6.119,3619,63.977,13578159,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1975,135.72,5.983,3531,64.191,13980997,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1976,133.41,5.829,3598,64.41,14374729,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1977,131.13,5.66,3584,64.645,14762133,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1978,128.9,5.482,3577,64.9,15148932,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1979,126.7,5.302,3468,65.175,15543520,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1980,118.2,5.127,3382,65.472,15951899,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1981,110.2,4.968,3325,65.792,16375762,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1982,102.9,4.829,3318,66.12,16812955,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1983,96.4,4.711,3335,66.441,17260951,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1984,90.5,4.616,3286,66.736,17715706,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1985,85.3,4.539,3227,66.975,18174143,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1986,80.8,4.474,3271,67.127,18634041,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1987,77.3,4.413,3226,67.179,19095670,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1988,74.5,4.346,3210,67.134,19561181,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1989,72.5,4.269,3184,67.006,20033912,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1990,71.5,4.176,3032,66.826,20515248,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1991,71.1,4.062,2953,66.635,21005364,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1992,71,3.93,2561,66.476,21500062,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1993,70.6,3.784,2446,66.379,21990917,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1994,70.2,3.627,2274,66.356,22466866,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1995,69.5,3.463,2213,66.408,22919357,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1996,68.7,3.298,2208,66.517,23347452,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1997,67.7,3.137,2280,66.65,23751722,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1998,66.5,2.988,2340,66.781,24127427,Europe & Central Asia
Uzbekistan,41.757,63.958,1,1999,65,2.855,2414,66.899,24469439,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2000,63.2,2.742,2471,66.999,24775610,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2001,61.4,2.654,2543,67.08,25042537,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2002,59.6,2.588,2612,67.151,25275028,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2003,57.8,2.542,2691,67.222,25489492,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2004,56,2.512,2865,67.294,25708188,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2005,54.2,2.493,3030,67.371,25947414,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2006,52.5,2.482,3211,67.455,26213729,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2007,50.8,2.471,3467,67.547,26503833,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2008,49.2,2.457,3733,67.647,26811974,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2009,47.6,2.437,3968,67.756,27128063,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2010,46.1,2.41,4185,67.871,27444702,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2011,44.6,2.377,4412,67.993,27760267,Europe & Central Asia
Uzbekistan,41.757,63.958,1,2012,43.2,2.343,4705,68.117,28077486,Europe & Central Asia
